,boxPlot,darkmoon,dps,fightLength,igniteDps,igniteDrops,nightfall,numMages,numPIs,numWB,percentDpsIncrease,percentIgniteDpsIncrease,rotation,semiWB,stdDev,weightedTicks,totalCrit
533,"Boxplot values: 4435, 5221, 5429, 5430, 5637, 6528",,5430.0,60,1192.0,"Ignite Drop times on avg List(31.973755403017705, 45.06490464119528, 53.67699538799743, 58.251283347115525, 59.72190042124652, 59.96844297159838, 59.998816841173245, 60.00005667226262)",,5,1,4,1.0001841959845277,0.9528377298161472,4,0,313.81892220585604,24.73616816,0.06202957236670404
534,"Boxplot values: 4398, 5248, 5446, 5458, 5652, 6505",,5458.0,60,1319.0,"Ignite Drop times on avg List(34.54670932966082, 47.815473180938234, 55.28145612087882, 58.7419952747213, 59.80302098330597, 59.9828801459448, 60.0016557539742)",,5,1,4,1.0053416835512985,1.0543565147881695,6,0,309.68331524773436,26.49726970000001,0.06202957236670404
535,"Boxplot values: 4343, 5228, 5417, 5437, 5619, 6536",,5437.0,60,1282.0,"Ignite Drop times on avg List(29.48963701937819, 43.82013647814992, 53.374867568545206, 58.15838299255813, 59.66021697221636, 59.95759614027607, 59.9989099854778)",,5,1,4,1.0014735678762203,1.0247801758593125,5,0,303.4976497176237,25.409519343999964,0.06202957236670404
536,"Boxplot values: 4287, 5159, 5351, 5364, 5552, 6416",,5364.0,60,1247.0,"Ignite Drop times on avg List(31.298890094212826, 44.66116508028929, 53.312321204791125, 58.05572471131959, 59.64390438635768, 59.974748687659904, 60.00085200363981, 60.000272356670905)",,5,1,4,0.9880272610057099,0.9968025579536371,2,0,298.07817716844374,24.65232954799997,0.06202957236670404
537,"Boxplot values: 4355, 5229, 5414, 5429, 5615, 6537",,5429.0,60,1251.0,"Ignite Drop times on avg List(32.353314686258116, 45.22429378415207, 53.76248461128371, 58.21873714777256, 59.694603007754495, 59.97641972471365, 60.001044962219275)",,5,1,4,1.0,1.0,1,0,296.2342284904356,24.793620060000162,0.06202957236670404
538,"Boxplot values: 4381, 5094, 5294, 5308, 5502, 6601",,5308.0,60,1060.0,"Ignite Drop times on avg List(27.835192308181128, 42.341163530820324, 51.89277155921169, 57.2868460338425, 59.41458829594894, 59.9399821978184, 59.99654634276102, 60.000481553787296)",,5,1,4,0.977712285872168,0.8473221422861711,0,0,298.0137075429127,25.14084399199997,0.06202957236670404
539,"Boxplot values: 4403, 5211, 5429, 5431, 5647, 6378",,5431.0,60,1334.0,"Ignite Drop times on avg List(36.465227986016885, 49.99324007983602, 56.388506068211804, 59.080342164327284, 59.83240184011775, 59.98092420993463, 59.99885549932122)",,5,1,4,1.0003683919690551,1.0663469224620303,7,0,346.04255901541336,28.19297126799993,0.06202957236670404
540,"Boxplot values: 4528, 5234, 5416, 5438, 5615, 6813",,5438.0,80,1251.0,"Ignite Drop times on avg List(29.849509353461773, 42.32488157076881, 54.19696964026891, 64.29791607752713, 71.98845618056693, 76.7171897677682, 78.97250213090861, 79.77976828797858, 79.97272974511195, 80.00222206124026)",,5,5,2,1.009092596028948,1.0719794344473008,6,2,300.35831638300897,33.607161764000146,0.08112681888540793
541,"Boxplot values: 4540, 5117, 5308, 5321, 5512, 6636",,5321.0,80,1052.0,"Ignite Drop times on avg List(25.45148351962958, 36.499740877934514, 47.52327401733128, 58.327311324899995, 67.74202414850672, 74.53726827341663, 78.20782805962075, 79.59367096890904, 79.93326594435906, 79.99287581096856, 79.99980314087746)",,5,5,2,0.9873817034700316,0.9014567266495288,0,2,284.48045024404615,30.96012489679998,0.08112681888540793
542,"Boxplot values: 4484, 5247, 5436, 5466, 5639, 6730",,5466.0,80,1331.0,"Ignite Drop times on avg List(31.376169927022048, 45.63677733611282, 57.90081256775303, 67.51690257264353, 73.98887245151175, 77.62469353173796, 79.2707100159459, 79.85073750981803, 79.98200705079806, 79.99780418971126, 80.0001434479964)",,5,5,2,1.0142883651883463,1.140531276778063,7,2,324.00311841550683,36.239149452000035,0.08112681888540793
543,"Boxplot values: 4609, 5193, 5370, 5387, 5562, 6788",,5387.0,80,1166.0,"Ignite Drop times on avg List(28.51910810768819, 39.566898777807886, 50.54988060060283, 60.96113442418524, 69.70180704082965, 75.59755743351428, 78.69858328880298, 79.75228672177789, 79.96748859174889, 79.99863463726518, 79.99971752053443)",,5,5,2,0.9996288736314716,0.9991431019708654,5,2,278.2018290118268,30.87555842800007,0.08112681888540793
544,"Boxplot values: 4591, 5225, 5398, 5404, 5571, 6586",,5404.0,80,1140.0,"Ignite Drop times on avg List(27.88917972186485, 38.572929789632276, 49.38543611900672, 59.94048868400644, 69.12081522718947, 75.53454151240956, 78.74410850422807, 79.76738182412267, 79.97178317756993, 79.9973417863022, 80.00047434332376)",,5,5,2,1.0027834477639637,0.9768637532133676,4,2,257.8120385102247,30.158948159999948,0.08112681888540793
545,"Boxplot values: 4361, 5032, 5224, 5235, 5429, 6759",,5235.0,80,1097.0,"Ignite Drop times on avg List(26.312312100225203, 37.14943548233335, 48.290796951098976, 59.02096600529137, 68.32367058720973, 74.88059524706074, 78.36194943845408, 79.67167193620061, 79.96551745221949, 80.001840983366, 80.0000385782571)",,5,5,2,0.9714232696233068,0.9400171379605828,8,2,291.59683393302424,30.111412381600065,0.08112681888540793
546,"Boxplot values: 4421, 5060, 5239, 5257, 5442, 6421",,5257.0,80,1006.0,"Ignite Drop times on avg List(26.564335663145524, 37.538899722568146, 48.529499205105644, 59.29541088825873, 68.54167614975644, 74.99970825432607, 78.37279081194346, 79.63742012999532, 79.95555040377519, 79.99581966353952, 79.99984344508205)",,5,5,2,0.97550565967712,0.8620394173093402,3,2,276.4748670651442,30.64294540559997,0.08112681888540793
547,"Boxplot values: 4510, 5198, 5372, 5387, 5560, 6671",,5387.0,80,1166.0,"Ignite Drop times on avg List(28.380424017926718, 39.44605586268119, 50.56933604021693, 61.11991876602752, 69.87747296716077, 75.78589167798822, 78.7345023524936, 79.75970634017467, 79.96887652509405, 79.99934529544724, 80.000290814948)",,5,5,2,0.9996288736314716,0.9991431019708654,2,2,272.8726745844799,30.90104960799996,0.08112681888540793
548,"Boxplot values: 4483, 5196, 5374, 5389, 5564, 6854",,5389.0,80,1167.0,"Ignite Drop times on avg List(28.47702581844078, 39.51770418445406, 50.58766740319144, 61.10421718214473, 69.82065619359071, 75.75194836189064, 78.73917072861231, 79.74404574424419, 79.96739082336406, 79.99867750022315, 79.9997276582765)",,5,5,2,1.0,1.0,1,2,277.2423607127473,30.91615524800007,0.08112681888540793
684,"Boxplot values: 4397, 5077, 5305, 5324, 5550, 7041",,5324.0,60,1145.0,"Ignite Drop times on avg List(26.790108537886663, 38.08341246045504, 47.876394052289356, 55.05476364135754, 58.70631213892432, 59.835040973602716, 59.98999684993368, 60.00031189176439, 59.999907524711524)",,5,4,1,0.9657173952475966,0.9316517493897476,8,3,344.5545347053228,23.701290764800007,0.09277848505469707
685,"Boxplot values: 4384, 5287, 5492, 5512, 5713, 6896",,5512.0,60,1229.0,"Ignite Drop times on avg List(28.575352001048582, 39.939525230987115, 49.23851977968018, 55.88904156248405, 59.034251745137084, 59.89278533869967, 59.9972649470693, 60.00033992203875)",,5,4,1,0.9998186105568656,1.0,5,3,321.50036187589285,24.28232963199996,0.09277848505469707
686,"Boxplot values: 4558, 5295, 5488, 5513, 5712, 6822",,5513.0,60,1229.0,"Ignite Drop times on avg List(29.277780272229247, 40.19476383391965, 49.43412202006211, 55.96702259848999, 59.05731902255303, 59.897627048719905, 59.99488849513804, 59.9993736017307)",,5,4,1,1.0,1.0,1,3,318.29020179527487,24.27739987199989,0.09277848505469707
687,"Boxplot values: 4534, 5343, 5556, 5593, 5804, 6760",,5593.0,60,1373.0,"Ignite Drop times on avg List(31.95871977123596, 44.12695158179484, 52.41041064525576, 57.24483025702692, 59.323721897326294, 59.90010865231381, 59.99819178871433, 59.9993908050179)",,5,4,1,1.0145111554507529,1.1171684296175752,7,3,365.43401459098436,27.646527172000035,0.09277848505469707
688,"Boxplot values: 4406, 5328, 5530, 5537, 5736, 6853",,5537.0,60,1206.0,"Ignite Drop times on avg List(28.945546219356807, 39.59917389207408, 48.96142078820137, 55.84765276421987, 59.070358885207845, 59.90092505601576, 59.99845381498303, 60.0006602523075)",,5,4,1,1.004353346635226,0.9812855980471928,4,3,307.73292915075587,23.876680916000005,0.09277848505469707
689,"Boxplot values: 4549, 5279, 5485, 5503, 5705, 6850",,5503.0,60,1231.0,"Ignite Drop times on avg List(29.248978133761415, 40.127635020644114, 49.303096762875704, 55.94771346757405, 59.080990654863164, 59.90120584690947, 59.99626960384712, 60.00159005302234)",,5,4,1,0.9981861055686558,1.0016273393002442,2,3,318.04898155071527,24.301631420000124,0.09277848505469707
690,"Boxplot values: 4442, 5170, 5393, 5413, 5635, 6768",,5413.0,60,1088.0,"Ignite Drop times on avg List(26.98246432957832, 38.34886557537084, 47.98213094577538, 55.09059146296879, 58.76957712468875, 59.84595181079214, 59.99567951231637, 60.000866099017244)",,5,4,1,0.9818610556865591,0.8852725793327909,3,3,336.0132570723405,23.977718749599987,0.09277848505469707
691,"Boxplot values: 4409, 5326, 5539, 5569, 5774, 6831",,5569.0,60,1313.0,"Ignite Drop times on avg List(30.8121769959065, 42.40040658054916, 51.18042416586612, 56.79174524328846, 59.26281952995659, 59.91684071655575, 59.998843898405056, 60.00073452699406)",,5,4,1,1.010157808815527,1.0683482506102522,6,3,349.09761477384086,26.224499663999982,0.09277848505469707
692,"Boxplot values: 4471, 5185, 5409, 5425, 5646, 7032",,5425.0,60,1075.0,"Ignite Drop times on avg List(25.887960200482013, 37.26463559116447, 47.06351352394962, 54.57803931308888, 58.543227703481584, 59.76956442719675, 59.98984569232966, 60.000978633179635)",,5,4,1,0.984037729004172,0.8746948738812043,0,3,330.7704242082985,24.197729740799915,0.09277848505469707
855,"Boxplot values: 4319, 5059, 5227, 5238, 5401, 6419",,5238.0,80,1190.0,"Ignite Drop times on avg List(27.71158899095869, 42.14569036948676, 54.96162815581892, 65.80509215726813, 73.46381213644845, 77.71084905359902, 79.41561797576094, 79.89364577352337, 79.98172796450997, 79.9975970395965, 79.9998514217647)",,5,1,1,1.0106116148948483,1.0512367491166077,5,4,259.5922140181845,31.67118754800005,0.08048279429052639
856,"Boxplot values: 4241, 4860, 5034, 5041, 5208, 6333",,5041.0,80,1067.0,"Ignite Drop times on avg List(27.88075390888788, 42.403996803869006, 53.901319650498024, 64.0450336375693, 72.0424288068492, 76.90654956113345, 79.08240775313989, 79.81639064738417, 79.97907895238724, 79.99823433749225)",,5,1,1,0.9726027397260274,0.9425795053003534,8,4,257.0386844256721,30.3849302240001,0.08048279429052639
857,"Boxplot values: 4224, 4949, 5113, 5123, 5289, 6119",,5123.0,80,1018.0,"Ignite Drop times on avg List(25.939692977098154, 40.62363262973586, 52.03935042609813, 62.46578894702032, 70.84710534952477, 76.26149277814329, 78.86629730726929, 79.74688988283182, 79.957571533262, 79.99139466734259, 79.9975755426015, 79.99943321764981)",,5,1,1,0.9884236928419834,0.8992932862190812,0,4,250.6012216637323,30.562795867999984,0.08048279429052639
858,"Boxplot values: 4388, 5002, 5176, 5183, 5354, 6350",,5183.0,80,1132.0,"Ignite Drop times on avg List(30.82304470804538, 44.013542852859636, 55.15122518287825, 65.10256724355354, 72.66756982930931, 77.26051177498024, 79.23580117739291, 79.86825423405318, 79.98363559615069, 79.99759982643903, 79.99953038944412)",,5,1,1,1.0,1.0,1,4,261.67897916751974,30.18476256400007,0.08048279429052639
859,"Boxplot values: 4263, 4931, 5115, 5123, 5301, 6408",,5123.0,80,1069.0,"Ignite Drop times on avg List(27.723408371019236, 41.90945499523824, 53.24194977228185, 63.478741763619404, 71.59308024200223, 76.67057813740543, 79.03077323334703, 79.81625337101255, 79.97477642342568, 79.9993807372234, 79.99993799883684)",,5,1,1,0.9884236928419834,0.9443462897526502,3,4,267.8424358843105,30.321483368000056,0.08048279429052639
860,"Boxplot values: 4331, 5017, 5196, 5200, 5370, 6307",,5200.0,80,1096.0,"Ignite Drop times on avg List(30.643423376411548, 43.97272608964593, 54.90796873573468, 64.96391022775978, 72.79713975308476, 77.37707648070258, 79.32870167715447, 79.8766072740891, 79.99006075384298, 79.99998326576977)",,5,1,1,1.0032799536947714,0.9681978798586572,4,4,265.5035354313474,30.011209711999964,0.08048279429052639
861,"Boxplot values: 4246, 4953, 5127, 5133, 5303, 6362",,5133.0,80,1126.0,"Ignite Drop times on avg List(29.87728447544345, 43.49081409717305, 54.50915128535666, 64.64393564431398, 72.39193669229662, 77.03978966501228, 79.12316557832399, 79.8196306469665, 79.98286941486887, 79.99828891841895, 79.99985006303261)",,5,1,1,0.9903530773683196,0.9946996466431096,2,4,262.5535638419801,29.93497254,0.08048279429052639
862,"Boxplot values: 4334, 5023, 5207, 5217, 5388, 6271",,5217.0,80,1255.0,"Ignite Drop times on avg List(34.82092545871452, 51.094563786496, 62.80751386798932, 71.14405595792466, 76.26651379929513, 78.75577251061897, 79.68607431143178, 79.93489859497126, 79.99237385216558, 80.00013446639217)",,5,1,1,1.0065599073895428,1.1086572438162543,7,4,291.1377303384756,34.980620004,0.08048279429052639
863,"Boxplot values: 4385, 5030, 5208, 5216, 5385, 6333",,5216.0,80,1207.0,"Ignite Drop times on avg List(32.51655162632518, 47.41989747513838, 59.11683018791883, 68.56086373164543, 74.85748082038262, 78.21109684686914, 79.53847049663052, 79.92078579674904, 79.9910803912259, 80.00015493532938)",,5,1,1,1.006366968936909,1.0662544169611308,6,4,268.06051445700183,32.595454100000055,0.08048279429052639
864,"Boxplot values: 3837, 4338, 4452, 4461, 4576, 5289",,4461.0,120,697.0,"Ignite Drop times on avg List(25.65752228827162, 37.52867223769333, 46.8453745011809, 56.07720321373445, 65.34633582576937, 74.63436572812986, 83.95210273872736, 93.06167395620541, 101.6728946499609, 109.03803636970373, 114.53641052686339, 117.77759317528769, 119.31110973719585, 119.84029852708117, 119.97577168925756, 119.99791705013574, 120.00029665842618)",,5,1,0,0.9930988423864648,0.9942938659058488,2,0,175.94626056116593,27.954004187999946,0.1873730079844177
865,"Boxplot values: 3935, 4370, 4486, 4492, 4605, 5291",,4492.0,120,701.0,"Ignite Drop times on avg List(25.805107379995448, 37.6020117136607, 46.8695540162571, 56.07730651629778, 65.24390221765526, 74.44643781243785, 83.7257960509689, 92.82896132896109, 101.3812090286885, 108.82376822880087, 114.40922480159497, 117.75036389586039, 119.30821179902556, 119.84062572885472, 119.97462042040765, 119.99778984990144, 120.0002277382062)",,5,1,0,1.0,1.0,1,0,174.4845695612672,28.115220232000052,0.1873730079844177
866,"Boxplot values: 3878, 4324, 4438, 4446, 4561, 5224",,4446.0,120,702.0,"Ignite Drop times on avg List(23.20480036896117, 36.13359862643811, 45.90370954117625, 55.07600030375166, 64.25512897430764, 73.429080153271, 82.58653148574042, 91.67429805920932, 100.39329574875454, 108.00797299944335, 113.73142622203243, 117.35828489853456, 119.11778084524653, 119.7818315066074, 119.96194129848561, 119.99336821839009, 120.00031722593292)",,5,1,0,0.989759572573464,1.0014265335235375,8,0,175.09851269801598,28.719458151999987,0.1873730079844177
867,"Boxplot values: 4026, 4399, 4509, 4518, 4627, 5278",,4518.0,120,692.0,"Ignite Drop times on avg List(20.853502788127606, 34.1369793403924, 43.94413690717924, 53.133600279576044, 62.39801456037066, 71.58982796053488, 80.82612803265063, 89.94908742730253, 98.70711272364115, 106.56342707116848, 112.79788704232315, 116.85149896636159, 118.89812242561644, 119.71706983748567, 119.94017810059368, 119.99582516112044, 120.00024833460783, 120.0002173598996)",,5,1,0,1.005788067675868,0.9871611982881596,0,0,169.50786384781676,29.04928430800001,0.1873730079844177
868,"Boxplot values: 3952, 4375, 4488, 4496, 4607, 5300",,4496.0,120,701.0,"Ignite Drop times on avg List(23.77734581079685, 36.03734574145287, 45.56157669768674, 54.88396145574321, 64.26872863896894, 73.57115461034776, 82.9472748429695, 92.19950797861415, 100.90005428886762, 108.41808400319155, 114.12773087721456, 117.54825945600044, 119.22832739265485, 119.81743576896051, 119.96683134176708, 119.99428678005312, 120.00013067738325)",,5,1,0,1.0008904719501337,1.0,3,0,177.0933635210178,28.656200408000032,0.1873730079844177
869,"Boxplot values: 3952, 4408, 4525, 4532, 4648, 5407",,4532.0,120,741.0,"Ignite Drop times on avg List(21.49653872027918, 32.29332448568668, 42.461375613570716, 52.62647479155802, 62.729743386448405, 72.68950066259363, 82.39758802169521, 91.67108827565008, 100.32283351665345, 107.77002717905391, 113.49509698655321, 117.11435521507643, 118.97195937556708, 119.72375261935112, 119.9459963962567, 119.99048076649427, 119.99894027728254, 120.00007312877793)",,5,1,0,1.0089047195013356,1.0570613409415122,5,0,177.2794634145553,29.74453719599987,0.1873730079844177
870,"Boxplot values: 3976, 4380, 4496, 4506, 4623, 5341",,4506.0,120,730.0,"Ignite Drop times on avg List(26.57682569209587, 38.664485330722165, 48.1178148113249, 57.5545096531713, 67.15810139980046, 76.57654041737091, 85.87164063542374, 95.02120596086975, 103.39908134753155, 110.36481188894571, 115.29207780777023, 118.18906818521779, 119.46375621517794, 119.88076782828152, 119.97849158308343, 120.00002605831216, 120.00060212913812)",,5,1,0,1.0031166518254675,1.0413694721825963,6,0,180.8634054896915,29.432130243999996,0.1873730079844177
871,"Boxplot values: 3954, 4381, 4500, 4512, 4634, 5467",,4512.0,120,757.0,"Ignite Drop times on avg List(26.80955453005128, 39.35557807658802, 49.02086123374715, 58.70764992126253, 68.36226384713946, 78.03817301174965, 87.41623673345009, 96.45200120355518, 104.49626913262573, 111.06724471811508, 115.60743241246422, 118.26563418899805, 119.4661313334094, 119.87355594626311, 119.98316311820136, 119.99791740619295, 119.9996068530251, 120.00009191472643)",,5,1,0,1.0044523597506678,1.079885877318117,7,0,187.86356300468069,30.840628280000185,0.1873730079844177
872,"Boxplot values: 3922, 4399, 4511, 4519, 4635, 5214",,4519.0,120,704.0,"Ignite Drop times on avg List(26.065031182152456, 38.146729998730606, 47.54473139338336, 56.80138034052886, 66.14991764856603, 75.46258005965056, 84.75235022131307, 93.92877032698237, 102.48281360841445, 109.80693384724252, 115.06834348708065, 118.16390367603265, 119.47346764355926, 119.89601787292024, 119.98460673867031, 119.99949558345538, 120.00007814998483)",,5,1,0,1.0060106856634017,1.0042796005706134,4,0,176.89416848884662,28.387544063999986,0.1873730079844177
